0
"{'Name': 'Under 75 mortality rate from all causes', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Percentage change in number of people receiving RRT', 'DataSource': 'UK Renal Registry UKRR'}"
"{'Name': 'The proportion of patients receiving home dialysis (Home HD and PD combined)', 'DataSource': 'UK Renal Registry UKRR'}"
"{'Name': 'The percentage of all people receiving RRT on the different modality types: Kidney transplant', 'DataSource': 'UK Renal Registry'}"
"{'Name': 'Percentage of NHS Health Checks offered which were taken up in the quarter', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'Percentage of NHS Health Checks offered to the total eligible population in the quarter', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'Percentage of NHS Health Checks received by the total eligible population in the quarter', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'Genital herpes diagnosis rate / 100,000', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV testing coverage, women (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV testing coverage, MSM (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV testing coverage, men (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'Proportion of deaths at home (or usual place of residence) from heart failure', 'DataSource': 'ONS Mortality statistics'}"
"{'Name': 'Coronary heart disease mortality rates, under 75 years', 'DataSource': 'ONS Mortality statistics'}"
"{'Name': 'Stroke mortality rates, under 75 years (age standardised)', 'DataSource': 'ONS Mortality statistics'}"
"{'Name': 'CHD002: Last BP reading in last 12mths is <=150/90 (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'HYP006: Blood pressure <= 150/90 mmHg in people with hypertension - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'STIA003: Last BP reading is <=150/90 (den. incl. exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Excess under 75 mortality rate in adults with serious mental illness', 'DataSource': 'NHS Digital'}"
"{'Name': 'Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check', 'DataSource': 'Public Health England'}"
"{'Name': 'Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check who received an NHS Health Check', 'DataSource': 'Public Health England'}"
"{'Name': 'Cumulative percentage of the eligible population aged 40-74 who received an NHS Health check', 'DataSource': 'Public Health England'}"
"{'Name': 'Life expectancy at 65', 'DataSource': '<a href=""https://www.ons.gov.uk/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies//datasets/lifeexpectancyestimatesallagesuk""target=""_blank"">https://www.ons.gov.uk/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies//datasets/lifeexpectancyestimatesallagesuk</a>'}"
"{'Name': 'Stroke mortality rates, over 75 years (age standardised)', 'DataSource': 'ONS Mortality statistics'}"
"{'Name': 'People invited for an NHS Health Check', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'People receiving an NHS Health Check', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'People taking up an NHS Health Check invite', 'DataSource': '<p>Local authorities collect information on the number of NHS Health Checks offered and the number of NHS Health Checks received each quarter and return this data to Public Health England</p>'}"
"{'Name': 'Estimated prevalence of opiate and/or crack cocaine use', 'DataSource': 'Various sources (drug treatment, probation, police and prison data) to derive estimates; ONS mid-year population estimates'}"
"{'Name': 'Proportion waiting more than 3 weeks for drug treatment', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Proportion waiting more than 3 weeks for alcohol treatment', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': '19-24 year olds not in education, employment or training', 'DataSource': 'Department for Education'}"
"{'Name': 'Unemployment (model-based)', 'DataSource': 'NOMIS - Labour Force Survey - model-based estimates of unemployment   \r\nhttp://www.nomisweb.co.uk/query/construct/summary.asp?mode=construct&version=0&dataset=127'}"
"{'Name': 'Work-related illness', 'DataSource': 'Health and Safety Executive (HSE). See http://www.hse.gov.uk/statistics/sources.htm for more detail.'}"
"{'Name': ""Long term claimants of Jobseeker's Allowance"", 'DataSource': 'www.nomisweb.co.uk'}"
"{'Name': 'GCSE achieved 5A*-C including English & Maths with free school meal status', 'DataSource': 'Department for Education'}"
"{'Name': 'Estimated prevalence of emotional disorders: % population aged 5-16', 'DataSource': 'Estimated'}"
"{'Name': 'Estimated prevalence of conduct disorders: % population aged 5-16', 'DataSource': 'Estimated'}"
"{'Name': 'Estimated prevalence of hyperkinetic disorders: % population aged 5-16', 'DataSource': 'Estimated'}"
"{'Name': 'Children providing 20+ hours/week of unpaid care (aged 0-15)', 'DataSource': 'Census'}"
"{'Name': 'Young people providing 20+ hours/week of unpaid care (aged 16-24)', 'DataSource': 'Census'}"
"{'Name': 'Prevalence of ADHD among young people: estimated number aged 16 - 24', 'DataSource': 'Estimated'}"
"{'Name': 'Prevalence of potential eating disorders among young people: estimated number aged 16 - 24', 'DataSource': 'Estimated'}"
"{'Name': 'Families out of work: % of households with dependent children where no adult is in employment', 'DataSource': '2011 Census'}"
"{'Name': 'Families with health problems: % of households', 'DataSource': '2011 Census'}"
"{'Name': 'Children on adult wards: Number of bed days (in quarter) on adult mental health wards for patients under the age of 18', 'DataSource': 'Monthly MHMDS reports'}"
"{'Name': 'Children providing unpaid care (aged 0-15)', 'DataSource': 'Census'}"
"{'Name': 'Young people providing unpaid care (aged 16-24)', 'DataSource': 'Census'}"
"{'Name': 'Primary school fixed period exclusions: rate per 100 pupils', 'DataSource': 'Permanent and Fixed Period Exclusions\r\nhttps://www.gov.uk/government/collections/statistics-exclusions'}"
"{'Name': 'Secondary school fixed period exclusions: rate per 100 pupils', 'DataSource': 'Permanent and Fixed Period Exclusions\r\nhttps://www.gov.uk/government/collections/statistics-exclusions'}"
"{'Name': 'Under 75 mortality from colorectal cancer', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Under 75 Mortality rate from breast cancer', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Under 75 mortality rate from injuries', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Under 75 mortality rate from heart disease', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Under 75 mortality rate from stroke', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Planned spend (£000s) on special schools: rate (£) per 100,000 pupils', 'DataSource': 'Planned local authority and school spending: https://www.gov.uk/government/collections/statistics-local-authority-school-finance-data'}"
"{'Name': 'Planned spend (£000s) on pupil referral units: rate (£) per 100,000 pupils', 'DataSource': 'https://www.gov.uk/government/collections/statistics-local-authority-school-finance-data'}"
"{'Name': 'Number in treatment at specialist drug misuse services', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Number in treatment at specialist alcohol misuse services', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Smoking prevalence age 15 years - regular smokers (SDD survey)', 'DataSource': 'NHS Digital: Smoking, Drinking and Drug Use Among Young People in England'}"
"{'Name': 'Smoking prevalence age 15 years - occasional smokers (SDD survey)', 'DataSource': 'NHS Digital: Smoking, Drinking and Drug Use Among Young People in England'}"
"{'Name': 'Accidental fires ignited by smoking related materials (%)', 'DataSource': 'Fire Statistics (from the Home Office)'}"
"{'Name': 'Fatalities from accidental fires ignited by smoking related materials (%)', 'DataSource': 'Home Office'}"
"{'Name': 'Health related quality of life for older people', 'DataSource': 'GP Patient Survey'}"
"{'Name': 'DEM004: Dementia care plan has been reviewed last 12mths (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'DEM005: Blood tests recorded (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'OST002: currently treated with a bone-sparing agent (50-74 yrs)(den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'OST005: Patients (75+ yrs) with a fragility fracture treated with bone-sparing agent (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'STIA008: New patients referred for further investigation (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'PAD002: last blood pressure reading (last 12 mnths) <=150/90 mmHg (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'PAD004: record of aspirin being taken (last 12 mnth) (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'STIA009: Influenza immunisation given 1 Aug-31 Mar (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'HF004: Heart failure w LVD: treatment w ACE inh. or ARB, and beta-blocker (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'DM014:  Newly diagnosed patients w. diabetes referred to education programme within 9 mths (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'COPD005: Patients w. MRC dyspnoea score >=3 w.oxygen saturation value (last 12mths) (den.incl.exc.) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'DEP003: Newly diagnosed patients with depression who had a review 10-56 days after diagnosis (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'CAN003: review within 6 mths of diagnosis (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'RA002: Patients with rheumatoid arthritis who had a face-to-face review (last 12 mnths) (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'CVD-PP001: new hypertension patients, age 30-74, with CV risk assessment >=20% treated w. statins (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Personalised Care Adjustment (PCA) rate for COPD indicators', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Personalised Care Adjustment (PCA) rate for cervical screening indicators', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'CS002: Women, aged 25-64, with a record of cervical screening (last 5 yrs) - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'BP002: Patients, aged 45+, who have a record of blood pressure (last 5yrs)(denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Exception rate for osteoporosis (OST) indicators - retired after 2018/19', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
